date,city,hour,day_of_week,month,is_weekend,is_peak,weather_score,temperature,humidity,vehicles_count,congestion_level,avg_speed,co2_emissions
2024-09-29,mumbai,8,6,9,1,1,0.565,26.256452593846046,35.786477263828004,16494,43,30.0,2587.25
2024-09-29,mumbai,9,6,9,1,1,0.813,21.741670609037016,44.085297450564234,12771,43,30.0,2351.41
2024-09-29,mumbai,10,6,9,1,1,0.913,37.4958325032509,64.8964322890235,13068,38,31.7,3183.82
2024-09-29,mumbai,11,6,9,1,0,0.838,16.356900973040638,72.33954782674871,9743,41,30.6,2089.31
2024-09-29,mumbai,12,6,9,1,0,0.982,17.684812579657176,38.73384900334045,10118,15,39.8,1992.19
2024-09-29,mumbai,13,6,9,1,0,0.583,33.4876682449207,69.4283190382103,11680,30,34.5,2228.91
2024-09-29,mumbai,14,6,9,1,0,0.74,38.897734910329405,74.50830853422715,11374,34,33.1,2126.18
2024-09-29,mumbai,15,6,9,1,0,0.706,22.131920014680283,51.57148825751834,14510,39,31.4,2805.39
2024-09-29,mumbai,16,6,9,1,0,0.74,37.73211821786549,33.34245766819368,16791,31,34.1,2553.19
2024-09-29,mumbai,17,6,9,1,0,0.528,15.619087385141636,78.78120366477278,15411,41,30.6,3247.08
2024-09-29,mumbai,18,6,9,1,1,0.826,35.099750616597056,56.20592072003798,11193,28,35.2,1731.21
2024-09-29,mumbai,19,6,9,1,1,0.521,39.6734233062173,44.62533671000453,17250,35,32.8,3442.6
2024-09-29,mumbai,20,6,9,1,1,0.78,21.740579391833627,41.892173453972,14957,17,39.0,2707.51
2024-09-29,mumbai,21,6,9,1,1,0.586,28.679541020294423,61.45204028830605,16932,39,31.4,4059.42
2024-09-29,mumbai,22,6,9,1,0,0.836,36.255084923105684,86.7224330754214,12980,34,33.1,2497.23
2024-09-29,mumbai,23,6,9,1,0,0.783,15.11108205211518,42.59403139650575,14195,34,33.1,2274.82
2024-09-29,hyderabad,0,6,9,1,0,0.629,32.05146350019682,37.46289413215378,6886,30,34.5,1628.14
2024-09-29,hyderabad,1,6,9,1,0,0.604,18.160274706671125,79.27308806014219,5515,20,38.0,1024.81
2024-09-29,hyderabad,2,6,9,1,0,0.97,34.344703445168776,32.142428881669474,5311,28,35.2,852.65
2024-09-29,hyderabad,3,6,9,1,0,0.969,26.048627190657662,35.63380323200227,9249,38,31.7,2003.43
2024-09-29,hyderabad,4,6,9,1,0,0.674,16.85031606301046,54.56282209121626,9563,35,32.8,2331.94
2024-09-29,hyderabad,5,6,9,1,0,0.95,28.983173050775505,48.98212556097279,5960,38,31.7,1113.79
2024-09-29,hyderabad,6,6,9,1,0,0.833,16.752787100122898,77.27669128369965,5262,43,30.0,994.65
2024-09-29,hyderabad,7,6,9,1,0,0.781,34.66655474799664,42.62453455981817,5089,39,31.4,933.67
2024-09-29,hyderabad,8,6,9,1,1,0.511,39.53411668810152,39.99437734397158,9538,18,38.7,2268.96
2024-09-29,hyderabad,9,6,9,1,1,0.702,23.529523959161033,35.88383456571138,8299,39,31.4,1400.88
2024-09-29,hyderabad,10,6,9,1,0,0.522,23.719785126132976,67.73537330633094,5895,24,36.6,924.83
2024-09-29,hyderabad,11,6,9,1,0,0.526,22.875692928246888,80.28981003458425,7166,15,39.8,1759.36
2024-09-29,hyderabad,12,6,9,1,0,0.585,17.69551528492284,77.14549969808445,5239,40,31.0,831.63
2024-09-29,hyderabad,13,6,9,1,0,0.878,38.144715031784884,78.02768178875415,8634,24,36.6,1658.83
2024-09-29,hyderabad,14,6,9,1,0,0.579,37.742355168458666,58.066061528557675,8557,17,39.0,1592.75
2024-09-29,hyderabad,15,6,9,1,0,0.53,39.98680918462292,72.37177945543482,10036,43,30.0,2112.65
2024-09-29,hyderabad,16,6,9,1,0,0.734,28.197872156952133,65.44917745180203,7536,22,37.3,1860.31
2024-09-29,hyderabad,17,6,9,1,0,0.804,27.66558569640164,66.38760929082974,9259,18,38.7,2048.27
2024-09-29,hyderabad,18,6,9,1,1,0.899,21.721231433520664,70.81922062466295,9058,40,31.0,1713.36
2024-09-29,hyderabad,19,6,9,1,1,0.798,18.450165967202796,53.56553355736034,5931,18,38.7,1043.95
2024-09-29,hyderabad,20,6,9,1,0,0.597,37.71590009470924,40.21496072415513,7604,19,38.4,1483.05
2024-09-29,hyderabad,21,6,9,1,0,0.741,20.53171104957058,32.754454405321276,8480,29,34.9,1572.59
2024-09-29,hyderabad,22,6,9,1,0,0.537,28.77985986783468,65.35603450678057,8713,15,39.8,1449.09
2024-09-29,hyderabad,23,6,9,1,0,0.561,26.04862439477911,31.04432209875989,5540,27,35.5,1206.81
2024-09-30,bangalore,0,0,9,0,0,0.511,17.438332051592702,30.704268237772535,13928,32,33.8,2984.24
2024-09-30,bangalore,1,0,9,0,0,0.723,30.96913713719284,37.2664635692541,15355,59,24.4,3271.25
2024-09-30,bangalore,2,0,9,0,0,0.978,26.840258790535724,55.12937962438325,12040,58,24.7,2989.18
2024-09-30,bangalore,3,0,9,0,0,0.758,38.34360559922886,84.56308114289965,11404,50,27.5,2232.1
2024-09-30,bangalore,4,0,9,0,0,0.716,23.03548784267341,86.53639942762597,14620,54,26.1,3286.24
2024-09-30,bangalore,5,0,9,0,0,0.821,24.967282414900602,88.40284290431276,11256,41,30.6,2730.48
2024-09-30,bangalore,6,0,9,0,0,0.748,27.032756253521637,59.47387898810979,12802,32,33.8,2641.02
2024-09-30,bangalore,7,0,9,0,1,0.768,16.14575897157302,62.3303167896313,40437,79,17.4,8365.6
2024-09-30,bangalore,8,0,9,0,1,0.708,37.79922347183366,54.089732157149065,40090,91,13.2,6110.76
2024-09-30,bangalore,9,0,9,0,1,0.999,33.40631621951955,43.287056005760725,39040,69,20.9,9039.98
2024-09-30,bangalore,10,0,9,0,0,0.97,22.96978921818056,66.54017389096137,14316,31,34.1,2586.64
2024-09-30,bangalore,11,0,9,0,0,0.654,25.636897931433282,41.357864372561366,11127,34,33.1,1749.57
2024-09-30,bangalore,12,0,9,0,0,0.984,35.066932527342985,61.32844133523281,11318,52,26.8,2394.6
2024-09-30,bangalore,13,0,9,0,0,0.594,37.6867148309647,59.706658365912915,9738,59,24.4,1482.81
2024-09-30,bangalore,14,0,9,0,0,0.857,16.3262121327483,55.298180321252936,14955,41,30.6,3317.73
2024-09-30,bangalore,15,0,9,0,0,0.769,29.817770962747275,75.53126016093867,10170,62,23.3,1802.3
2024-09-30,bangalore,16,0,9,0,0,0.852,19.127116515716608,49.55189851807384,12496,50,27.5,2189.19
2024-09-30,bangalore,17,0,9,0,1,0.787,29.10744969122095,33.84741435734997,36737,90,13.5,7014.82
2024-09-30,bangalore,18,0,9,0,1,0.99,19.93384486075083,55.99951415329832,30971,91,13.2,5948.5
2024-09-30,bangalore,19,0,9,0,1,0.707,19.750417931445227,56.09135865259357,31222,91,13.2,5841.16
2024-09-30,bangalore,20,0,9,0,0,0.844,36.612133578482045,30.14210794148504,12516,36,32.4,2431.21
2024-09-30,bangalore,21,0,9,0,0,0.783,17.642668059471816,48.736369415121416,12651,36,32.4,2073.72
2024-09-30,bangalore,22,0,9,0,0,0.664,24.761076049426244,47.24574170432257,11626,50,27.5,2142.05
2024-09-30,bangalore,23,0,9,0,0,0.927,30.920498635598975,88.57834363533365,9911,35,32.8,2167.77
2024-09-30,delhi,0,0,9,0,0,0.686,25.729330160823004,80.3272905674506,24307,31,34.1,5114.41
2024-09-30,delhi,1,0,9,0,0,0.561,32.91767500669182,41.206198752868545,20803,65,22.2,3476.74
2024-09-30,delhi,2,0,9,0,0,0.994,38.50483045426277,41.85365960832356,20756,25,36.2,3164.95
2024-09-30,delhi,3,0,9,0,0,0.523,18.21430399221958,63.78911890402515,18654,48,28.2,4029.66
2024-09-30,delhi,4,0,9,0,0,0.647,24.22375722326644,54.968516922587554,26611,55,25.8,4601.09
2024-09-30,delhi,5,0,9,0,0,0.904,16.451231617738785,32.904997165091885,18098,53,26.5,3996.03
2024-09-30,delhi,6,0,9,0,0,0.976,15.665482770330577,33.411903121975335,24764,51,27.2,4466.12
2024-09-30,delhi,7,0,9,0,0,0.916,36.32547601713136,37.045776138096734,19650,37,32.0,3766.31
2024-09-30,delhi,8,0,9,0,1,0.964,34.86807871366176,37.691353784031115,73436,84,15.6,11433.15
2024-09-30,delhi,9,0,9,0,1,0.653,37.42099392025165,60.564286889361,71733,96,11.4,11784.86
2024-09-30,delhi,10,0,9,0,1,0.899,25.55862843170711,37.23200235654947,59626,95,11.8,13676.09
2024-09-30,delhi,11,0,9,0,0,0.965,22.467549898864796,60.63971133982328,21120,39,31.4,3338.69
2024-09-30,delhi,12,0,9,0,0,0.928,24.344410950660837,78.50262861255713,21555,50,27.5,3346.81
2024-09-30,delhi,13,0,9,0,0,0.94,36.03877690632457,55.45339740444717,19505,41,30.6,4254.49
2024-09-30,delhi,14,0,9,0,0,0.517,29.697526749753855,43.10665088893105,23151,60,24.0,4387.22
2024-09-30,delhi,15,0,9,0,0,0.827,23.06618636801965,56.369057431524695,17552,64,22.6,2802.32
2024-09-30,delhi,16,0,9,0,0,0.814,17.08865799388592,88.66261228739671,25041,36,32.4,5132.08
2024-09-30,delhi,17,0,9,0,1,0.551,22.74455454116015,31.12540060658346,58445,76,18.4,11327.34
2024-09-30,delhi,18,0,9,0,1,0.844,35.60653052428984,38.72686523332885,63791,75,18.8,14505.13
2024-09-30,delhi,19,0,9,0,1,0.597,15.631076161588354,81.43860099336855,80042,86,14.9,16887.05
2024-09-30,delhi,20,0,9,0,1,0.801,26.052777789149246,74.15453318026341,73846,86,14.9,14811.45
2024-09-30,delhi,21,0,9,0,0,0.74,25.527061889025195,58.169047023719756,16227,65,22.2,3796.94
2024-09-30,delhi,22,0,9,0,0,0.728,35.71158805802446,64.14499248567557,18885,29,34.9,4667.79
2024-09-30,delhi,23,0,9,0,0,0.998,27.91150234173564,54.29954946897763,22557,52,26.8,4121.84
2024-09-30,mumbai,0,0,9,0,0,0.914,38.52013363507507,69.40838800526825,16765,29,34.9,3700.22
2024-09-30,mumbai,1,0,9,0,0,0.916,34.37722747534306,39.80678383039435,18231,43,30.0,3385.74
2024-09-30,mumbai,2,0,9,0,0,0.597,17.03594293059031,43.80432648603342,15587,33,33.5,3520.2
2024-09-30,mumbai,3,0,9,0,0,0.513,39.899075844260516,54.65599733999392,14733,66,21.9,3096.49
2024-09-30,mumbai,4,0,9,0,0,0.864,38.13475822177,66.33098803897475,14963,51,27.2,3721.54
2024-09-30,mumbai,5,0,9,0,0,0.699,22.109558694727607,52.45641664207032,21499,52,26.8,4380.23
2024-09-30,mumbai,6,0,9,0,0,0.549,22.95663063042268,70.13700270366351,14410,40,31.0,3295.33
2024-09-30,mumbai,7,0,9,0,0,0.842,25.067644797377724,86.64169586710429,17686,49,27.9,3033.91
2024-09-30,mumbai,8,0,9,0,1,0.82,27.383645567368603,72.0241485608152,68210,82,16.3,16754.72
2024-09-30,mumbai,9,0,9,0,1,0.903,36.535738634358644,35.1935362430243,62150,80,17.0,12638.78
2024-09-30,mumbai,10,0,9,0,1,0.797,37.33468625246695,43.43317958759562,52059,72,19.8,8487.28
2024-09-30,mumbai,11,0,9,0,0,0.905,39.535070001693356,67.58875345198382,15851,59,24.4,3345.06
2024-09-30,mumbai,12,0,9,0,0,0.569,24.823643687134062,84.14533516491372,21311,63,23.0,4046.35
2024-09-30,mumbai,13,0,9,0,0,0.92,34.486488335359766,68.16706792323689,17579,28,35.2,3003.55
2024-09-30,mumbai,14,0,9,0,0,0.83,24.70325375015109,54.68430843591161,17937,45,29.2,2926.02
2024-09-30,mumbai,15,0,9,0,0,0.914,37.055674107353425,56.470172988236385,13989,36,32.4,3335.31
2024-09-30,mumbai,16,0,9,0,0,0.868,23.093666504315188,53.037452487398255,14686,36,32.4,2452.05
2024-09-30,mumbai,17,0,9,0,0,0.761,27.24521901614866,53.85368987292179,20647,31,34.1,3248.42
2024-09-30,mumbai,18,0,9,0,1,0.689,38.028124077899236,33.597129019452204,57901,82,16.3,11609.62
2024-09-30,mumbai,19,0,9,0,1,0.94,36.777918081415564,45.84764855721392,50044,81,16.7,8452.0
2024-09-30,mumbai,20,0,9,0,1,0.762,25.629006921862263,77.90755559872949,50871,98,10.7,8501.52
2024-09-30,mumbai,21,0,9,0,1,0.633,36.68709558328098,54.48076888025497,64927,77,18.1,13743.78
2024-09-30,mumbai,22,0,9,0,0,0.996,26.044763831144117,42.20153175171197,14936,60,24.0,3719.68
2024-09-30,mumbai,23,0,9,0,0,0.648,30.584469961926175,64.86722015217475,15459,60,24.0,2811.7
2024-09-30,hyderabad,0,0,9,0,0,0.534,34.534252996688785,37.82795816361432,7730,56,25.4,1548.27
2024-09-30,hyderabad,1,0,9,0,0,0.906,24.798526101353524,40.604104332818125,10229,30,34.5,1734.13
2024-09-30,hyderabad,2,0,9,0,0,0.848,16.115720926332223,83.87334499401041,10685,28,35.2,1719.29
2024-09-30,hyderabad,3,0,9,0,0,0.829,21.647765826121923,61.87860400383957,10032,35,32.8,2440.33
2024-09-30,hyderabad,4,0,9,0,0,0.656,31.79355306553589,36.62619104247781,8483,39,31.4,1711.48
2024-09-30,hyderabad,5,0,9,0,0,0.558,29.063623724235583,52.12862487799316,8777,38,31.7,2121.61
2024-09-30,hyderabad,6,0,9,0,0,0.717,20.184777496953437,40.076796702920134,10311,60,24.0,1732.9
2024-09-30,hyderabad,7,0,9,0,0,0.94,24.79794907714974,55.58347890635622,7856,45,29.2,1642.06
2024-09-30,hyderabad,8,0,9,0,1,0.573,34.765583046230205,86.88797001822095,21892,78,17.7,4281.73
2024-09-30,hyderabad,9,0,9,0,1,0.894,24.224860370140913,84.96985671214978,28513,78,17.7,6874.6
2024-09-30,hyderabad,10,0,9,0,0,0.801,34.44889449322658,58.18012076798887,8444,65,22.2,1926.72
2024-09-30,hyderabad,11,0,9,0,0,0.705,19.364105739022758,43.92831684014503,12208,45,29.2,1838.83
2024-09-30,hyderabad,12,0,9,0,0,0.501,23.99790432776834,56.22285042612819,10010,50,27.5,1797.79
2024-09-30,hyderabad,13,0,9,0,0,0.914,38.66370996273551,75.31284053730803,8513,37,32.0,1391.66
2024-09-30,hyderabad,14,0,9,0,0,0.654,38.58929527606081,83.00486308749295,11800,30,34.5,2877.44
2024-09-30,hyderabad,15,0,9,0,0,0.52,34.06386528409894,58.3232153059584,10131,30,34.5,2466.38
2024-09-30,hyderabad,16,0,9,0,0,0.818,28.72772831128151,55.35927252136189,10801,65,22.2,2578.52
2024-09-30,hyderabad,17,0,9,0,0,0.967,26.36861433001021,65.49092623590592,10614,54,26.1,2257.59
2024-09-30,hyderabad,18,0,9,0,1,0.903,31.238174282313743,40.78426583149891,27482,71,20.2,5972.49
2024-09-30,hyderabad,19,0,9,0,1,0.539,30.52902290713601,41.73816680558595,23845,76,18.4,5958.41
2024-09-30,hyderabad,20,0,9,0,0,0.729,23.478939163802806,89.30401650931793,11650,32,33.8,2809.96
2024-09-30,hyderabad,21,0,9,0,0,0.807,16.861260259576525,45.08906894911221,8758,61,23.7,2062.95
2024-09-30,hyderabad,22,0,9,0,0,0.593,27.09118187008059,79.44323491764857,8514,37,32.0,2062.7
2024-09-30,hyderabad,23,0,9,0,0,0.692,18.064164107477577,69.94937908609897,12189,41,30.6,2344.25
2024-10-01,bangalore,0,1,10,0,0,0.737,34.26062653386152,60.17799621142606,12758,43,30.0,2356.34
2024-10-01,bangalore,1,1,10,0,0,0.81,28.766564204540785,68.03893030226732,11420,40,31.0,2579.88
2024-10-01,bangalore,2,1,10,0,0,0.595,15.652178024597132,65.75387341543005,12984,54,26.1,3010.62
2024-10-01,bangalore,3,1,10,0,0,0.826,23.08991605800706,75.1939829417926,13992,45,29.2,2226.08
2024-10-01,bangalore,4,1,10,0,0,0.94,32.38045007148384,77.12855763805909,10472,55,25.8,2282.88
2024-10-01,bangalore,5,1,10,0,0,0.983,22.410353562869574,52.363382600371025,14437,42,30.3,3461.09
2024-10-01,bangalore,6,1,10,0,0,0.726,17.741013964439674,75.88181896292843,13361,65,22.2,2103.95
2024-10-01,bangalore,7,1,10,0,1,0.585,26.71419097376632,31.500881325901645,33710,82,16.3,7332.7
2024-10-01,bangalore,8,1,10,0,1,0.937,33.48294580400363,47.775499094926886,37441,92,12.8,7049.27
2024-10-01,bangalore,9,1,10,0,1,0.689,37.52245418409372,65.79180084935956,32088,85,15.3,4999.61
2024-10-01,bangalore,10,1,10,0,0,0.812,33.60264255199556,43.478833581629644,9438,42,30.3,1993.25
2024-10-01,bangalore,11,1,10,0,0,0.738,20.81127067394455,63.49066935426943,13093,41,30.6,2725.69
2024-10-01,bangalore,12,1,10,0,0,0.636,18.613764309547314,65.33778247300344,9628,40,31.0,2393.54
2024-10-01,bangalore,13,1,10,0,0,0.662,26.06016521944052,37.93919633500327,13143,27,35.5,2085.79
2024-10-01,bangalore,14,1,10,0,0,0.552,32.24990237904282,61.55444441410472,14300,35,32.8,2392.16
2024-10-01,bangalore,15,1,10,0,0,0.817,24.377172225550744,67.92563816412505,12231,33,33.5,2542.98
2024-10-01,bangalore,16,1,10,0,0,0.92,16.817311426447475,78.29496269312702,13345,25,36.2,3201.92
2024-10-01,bangalore,17,1,10,0,1,0.693,35.804326662452915,60.68179777260831,38277,77,18.1,9216.67
2024-10-01,bangalore,18,1,10,0,1,0.593,26.3198388184615,86.44949563235464,28562,78,17.7,7073.36
2024-10-01,bangalore,19,1,10,0,1,0.821,31.74971149348412,89.0487256451149,36089,79,17.4,6100.32
2024-10-01,bangalore,20,1,10,0,0,0.712,21.416689691712683,51.47604220218774,10431,46,28.9,2288.09
2024-10-01,bangalore,21,1,10,0,0,0.83,32.89390646370657,46.97251427306743,9487,57,25.1,2230.56
2024-10-01,bangalore,22,1,10,0,0,0.867,19.995595221429145,41.62435244280503,15000,41,30.6,2892.79
2024-10-01,bangalore,23,1,10,0,0,0.592,35.67928983172861,58.1853709215309,10850,43,30.0,2359.43
2024-10-01,delhi,0,1,10,0,0,0.899,20.27558215086067,47.40789480739294,16133,42,30.3,3250.32
2024-10-01,delhi,1,1,10,0,0,0.944,18.10488128706345,32.65717528336674,18218,26,35.9,4314.22
2024-10-01,delhi,2,1,10,0,0,0.988,23.178745116040442,54.53105901662624,18518,35,32.8,4163.93
2024-10-01,delhi,3,1,10,0,0,0.713,22.027612375439894,54.75204188721641,20010,58,24.7,4271.61
2024-10-01,delhi,4,1,10,0,0,0.956,29.559273704837903,64.27677312457396,24448,33,33.5,5304.96
2024-10-01,delhi,5,1,10,0,0,0.717,28.15592105139892,42.514700374389726,26383,35,32.8,5958.54
2024-10-01,delhi,6,1,10,0,0,0.974,30.116859436976284,36.18716139556804,24048,33,33.5,4132.8
2024-10-01,delhi,7,1,10,0,0,0.524,29.899921582392906,35.178674999024544,21350,43,30.0,4879.76
2024-10-01,delhi,8,1,10,0,1,0.772,36.55603600867086,42.376797620819744,52780,87,14.6,8085.2
2024-10-01,delhi,9,1,10,0,1,0.508,26.549289831046515,43.533301146459976,70229,81,16.7,12365.35
2024-10-01,delhi,10,1,10,0,1,0.935,36.35817656617267,59.246762284203676,53770,91,13.2,8512.8
2024-10-01,delhi,11,1,10,0,0,0.877,36.3175894313368,51.91729145315847,18628,32,33.8,4287.09
2024-10-01,delhi,12,1,10,0,0,0.567,24.128380525411686,51.502994717437716,19566,61,23.7,3029.92
2024-10-01,delhi,13,1,10,0,0,0.586,21.637101142955064,55.69102140617262,19631,55,25.8,3506.54
2024-10-01,delhi,14,1,10,0,0,0.846,19.712767295210988,74.40384123111713,17014,32,33.8,2900.91
2024-10-01,delhi,15,1,10,0,0,0.855,16.107244616219546,74.38016262169589,20452,33,33.5,3366.1
2024-10-01,delhi,16,1,10,0,0,0.82,22.42850236461166,61.39108176882773,18665,27,35.5,3580.57
2024-10-01,delhi,17,1,10,0,1,0.94,35.986103362858984,67.95580792254474,73153,93,12.5,11129.17
2024-10-01,delhi,18,1,10,0,1,0.535,25.17253568142794,73.08356524034204,66276,86,14.9,15417.13
2024-10-01,delhi,19,1,10,0,1,0.833,28.02095844457765,83.7858180498397,56863,67,21.6,10090.81
2024-10-01,delhi,20,1,10,0,1,0.5,29.17114364310111,37.16582383007831,63022,100,10.0,14857.4
2024-10-01,delhi,21,1,10,0,0,0.625,36.630840551554954,62.59907340060721,24862,49,27.9,5329.91
2024-10-01,delhi,22,1,10,0,0,0.626,26.429239487085358,34.863724977379604,21345,65,22.2,4774.6
2024-10-01,delhi,23,1,10,0,0,0.707,18.455088915829943,32.16703348830314,25634,66,21.9,4003.0
2024-10-01,mumbai,0,1,10,0,0,0.723,36.141636770588086,58.17274588038151,12878,67,21.6,2526.0
2024-10-01,mumbai,1,1,10,0,0,0.633,22.14174095999033,31.895393754414712,20363,54,26.1,3731.87
2024-10-01,mumbai,2,1,10,0,0,0.892,28.49905860639351,86.18113308578698,17159,63,23.0,3966.15
2024-10-01,mumbai,3,1,10,0,0,0.91,29.679132271048182,35.13884496193149,13632,59,24.4,2744.63
2024-10-01,mumbai,4,1,10,0,0,0.843,20.76434737990498,51.44096774513494,17985,61,23.7,3311.88
2024-10-01,mumbai,5,1,10,0,0,0.559,33.648381275884354,40.75751231954856,13323,35,32.8,2140.94
2024-10-01,mumbai,6,1,10,0,0,0.724,39.4834889947992,77.09404130985826,19568,27,35.5,4473.44
2024-10-01,mumbai,7,1,10,0,0,0.932,18.824845587836876,72.01906107127635,12236,30,34.5,2519.14
2024-10-01,mumbai,8,1,10,0,1,0.711,28.154537731708263,77.61887787262116,59179,92,12.8,9376.5
2024-10-01,mumbai,9,1,10,0,1,0.866,39.26025747024986,51.70322926994788,69090,91,13.2,16259.74
2024-10-01,mumbai,10,1,10,0,1,0.549,21.521917063418066,68.5597763255438,49861,95,11.8,11216.39
2024-10-01,mumbai,11,1,10,0,0,0.979,21.612634879135406,40.69220838887002,13037,52,26.8,2769.27
2024-10-01,mumbai,12,1,10,0,0,0.638,36.72863656749438,66.97029681051725,18458,42,30.3,3717.61
2024-10-01,mumbai,13,1,10,0,0,0.891,33.548537918065186,66.33918506257382,12815,53,26.5,2999.95
2024-10-01,mumbai,14,1,10,0,0,0.572,27.959817155823075,78.1223961728127,20176,29,34.9,3761.68
2024-10-01,mumbai,15,1,10,0,0,0.615,37.13098929535863,32.900368705443114,15597,67,21.6,2362.83
2024-10-01,mumbai,16,1,10,0,0,0.616,32.43853022242235,52.18489017795186,13764,53,26.5,2927.52
2024-10-01,mumbai,17,1,10,0,0,0.76,37.34121236176291,63.314100761919825,18033,36,32.4,3926.83
2024-10-01,mumbai,18,1,10,0,1,0.733,29.321198151561084,30.974087954954573,47809,94,12.1,8812.86
2024-10-01,mumbai,19,1,10,0,1,0.63,20.30955527833493,46.8547318242574,58585,88,14.2,13215.77
2024-10-01,mumbai,20,1,10,0,1,0.871,32.58312663660482,44.93332580328814,55748,94,12.1,10919.36
2024-10-01,mumbai,21,1,10,0,1,0.948,39.0842775847219,66.96548150091401,66041,86,14.9,14234.56
2024-10-01,mumbai,22,1,10,0,0,0.919,16.23823906328628,36.09455560510431,13641,46,28.9,2243.29
2024-10-01,mumbai,23,1,10,0,0,0.972,34.18709718401373,61.35549519058958,16223,27,35.5,3399.61
2024-10-01,hyderabad,0,1,10,0,0,0.655,21.98993933964635,47.956684864619696,9729,63,23.0,2339.26
2024-10-01,hyderabad,1,1,10,0,0,0.798,23.25467072232627,82.26036157878588,11027,33,33.5,2031.87
2024-10-01,hyderabad,2,1,10,0,0,0.534,27.51286981332172,43.20597556667439,10047,32,33.8,2166.71
2024-10-01,hyderabad,3,1,10,0,0,0.72,27.33636764145553,76.30513341066589,9936,28,35.2,1836.48
2024-10-01,hyderabad,4,1,10,0,0,0.63,39.757915421152624,87.90528994584017,11515,43,30.0,2544.08
2024-10-01,hyderabad,5,1,10,0,0,0.609,23.97472424864345,39.858071403007,9419,36,32.4,1807.03
2024-10-01,hyderabad,6,1,10,0,0,0.793,23.274235150856164,85.32205162462144,8971,53,26.5,1733.59
2024-10-01,hyderabad,7,1,10,0,0,0.723,20.163515970144573,57.38758140325459,9242,39,31.4,1406.87
2024-10-01,hyderabad,8,1,10,0,1,0.687,38.95387905702363,59.233881710742835,26817,68,21.2,4637.23
2024-10-01,hyderabad,9,1,10,0,1,0.982,36.96201640349338,49.14619617151274,19499,72,19.8,3025.32
2024-10-01,hyderabad,10,1,10,0,0,0.566,21.990556691184544,51.63202522517167,11343,33,33.5,2499.12
2024-10-01,hyderabad,11,1,10,0,0,0.768,32.05627216312695,72.87903917061752,7774,28,35.2,1464.91
2024-10-01,hyderabad,12,1,10,0,0,0.509,35.202457819433306,31.405717723418917,8438,52,26.8,1478.93
2024-10-01,hyderabad,13,1,10,0,0,0.654,23.927250681314163,76.51520776338151,10077,60,24.0,2402.96
2024-10-01,hyderabad,14,1,10,0,0,0.689,34.83276223179361,47.57876513027742,8272,57,25.1,1586.3
2024-10-01,hyderabad,15,1,10,0,0,0.849,19.271588004014646,73.15849806370699,10807,29,34.9,2470.34
2024-10-01,hyderabad,16,1,10,0,0,0.608,35.79308133742167,32.7651990212013,8591,56,25.4,1965.38
2024-10-01,hyderabad,17,1,10,0,0,0.594,35.08056842207875,35.397237518051625,12481,37,32.0,2940.21
2024-10-01,hyderabad,18,1,10,0,1,0.607,37.49340754294419,64.71816232322249,20289,83,16.0,4369.55
2024-10-01,hyderabad,19,1,10,0,1,0.907,15.897280127231811,86.97815676550653,24694,91,13.2,5960.71
